,y2,x
0,-0.22587749676877253,-0.20883533103198715
1,-0.09445436181332775,0.47317530971514415
2,-0.018857951437370565,-0.5228112187954347
3,-0.39466284104941407,-0.559015729803096
4,-1.8694874501922172,1.9564450169138903
5,-2.713938897542726,1.3854436371784526
6,-0.1461315437809792,0.08806610447993225
7,-0.6795947095643932,0.27645128073847464
8,-0.5901832344577589,0.7625585212177737
9,0.1631755375454189,1.2388251840280013
10,-0.2489162737557541,1.0001538521934759
11,0.5637786131479903,-1.297729795957535
12,0.6738515186756113,0.26971296817960555
13,-0.226540611364893,0.22374477535581727
14,0.07260970278600476,1.345051788944189
15,-1.1533586150983344,0.8796835875978933
16,1.7843774650586068,-2.0014534161362643
17,1.1278498798613545,-0.3755691841395486
18,-1.2828581952851263,1.6604017905071424
19,0.015561748208889453,-0.44213627714615455
20,0.7030513677222345,-0.5430652347525219
21,-0.9537989836240748,0.47122168089440025
22,-3.4152472645407146,3.236529533089161
23,1.1354619656649692,-1.0233960326550815
24,1.1038404484482534,-0.5803214843702678
25,0.6862540923280382,0.11920460977059089
26,-0.12296039055673097,0.297268620419279
27,-0.5713907931582379,0.517896477451943
28,0.1673413834913951,-0.0036808268138028718
29,-1.4955647041127245,1.3359665988895357
30,-0.6757231546384506,-0.7164507513464712
31,-0.12934328995133879,-0.8337781119508114
32,2.598288317135881,-2.369163352687305
33,0.8902541313744214,-1.8609149150975255
34,-1.035702419211858,-0.8633109398291456
35,-1.078322598032136,0.5541824281694946
36,1.0383891711630024,-1.2675158484522129
37,-0.06011368842904246,0.11492076217251565
38,0.7847580194983251,-1.065579497623105
39,-1.131096395308285,0.3274651461037651
40,1.5976247482250976,-2.358376450530932
41,0.7923875498240858,-0.20368301910876477
42,0.6295440952034661,-1.5429145019283033
43,1.3821306082362623,-0.9730255704718498
44,0.17214342914341244,-1.3085130022885947
45,0.11712664460275521,0.28104382902762304
46,-0.39554588875111785,0.372458324842601
47,0.9655231508054045,-0.7566965028552965
48,-0.4285504980647861,0.3258719127000916
49,0.050401665521048584,1.3418847854836742
50,-0.7560830077174736,0.06509017775392954
51,-0.276993835811964,0.24146338998566508
52,-0.561534681744189,-0.016451988746132157
53,-0.3750624714600126,0.9977817906271707
54,-1.6987065409376911,1.319391285635111
55,0.46758731602746406,-0.9216747238696567
56,0.6755250562702736,-1.5500083503724433
57,-0.8481701886999713,0.01751252030282655
58,-0.17856477976587481,0.751924674911684
59,-0.2570688695426788,-0.663558309696651
60,-0.0191360191571654,0.855891553606324
61,-0.07896216989165468,-0.014626679955822276
62,1.347909735479832,0.04527051463942096
63,-1.0342011107347735,0.6639886260714528
64,-1.21946441141404,0.8462995737325641
65,0.4867222487553991,-0.9581941826306132
66,0.36359743186862686,-0.028055799140700277
67,1.3096630324975895,-2.3033239330326833
68,0.7668694233252761,-0.6555221518208231
69,1.1159864841830798,-1.2199976231163359
70,0.8201536424717114,-1.3340310834807847
71,-2.4395065508720584,1.0674253847145183
72,-0.3607571258779146,0.7172863465295701
73,-0.3950508751516764,0.6837274092489213
74,-0.8591014609524802,0.9945214839508446
75,-0.5153921415668118,-0.5064991285749392
76,-0.15765177525837323,-0.6253999845849636
77,0.5172092115856765,-0.9235771983483968
78,0.1779302553022475,-0.7290898596093743
79,-0.20871286841884373,0.21774188028513303
80,-0.2518844789543005,0.04657412424335604
81,0.8346330290983603,-1.1595604749299515
82,-1.1406151066260983,0.8101284753030459
83,0.33003156472836515,0.42795035137372256
84,-1.4436245716598435,1.0036929285066005
85,-2.984378610947305,1.8158777450271335
86,1.4687100850076038,-0.9997436442075615
87,-1.142824991294396,0.8439313362614251
88,0.3692381362041163,-0.1358807415122887
89,-0.893432175429666,0.9056060509175029
90,0.12824204583191828,0.1831402379851763
91,-2.281780688416953,2.1596371688652116
92,0.4849310038949847,-0.11927129355719637
93,-1.295806038192411,1.9942708290273308
94,-0.1523889877523,0.024920257035624182
95,0.39585945669347006,0.7887261716176408
96,0.8547947542056256,0.113207511873954
97,0.26543845119188764,-0.7513543653472227
98,0.2106828756446118,0.5789473090541702
99,1.1001818831964534,0.14769139112543625
100,0.12562341072008226,-1.566519493670252
101,0.1451854102263465,-0.5658092738495789
102,-0.19168048977443636,-0.03720461308427925
103,0.9068553386056131,-0.9313959869935233
104,0.4751532089563293,-0.486033606093708
105,0.9410483661841104,-0.04079568286584611
106,-2.254922559180599,1.088142925391815
107,-1.2634849495854397,0.9739559826298563
108,0.09522647974581391,-0.5926921139703367
109,-0.3415800654747263,1.5732861038858927
110,1.0041080251664962,-0.5320850247108234
111,-0.36638945386351984,0.45128648945638716
112,-0.3345717567375327,0.9231185372069397
113,1.2783917931261486,-1.5701241352523816
114,0.4183590488140923,-1.024652464403715
115,0.5361095819979876,-0.40647922726531294
116,-0.39183767850271983,0.21533897712427788
117,1.592890353011621,-0.19755590846360693
118,0.521796594259711,0.6629339049781467
119,1.065641394460656,-1.6496470827320993
120,2.02024287555805,-2.252010718437818
121,2.2277699329433425,-1.1686513596890056
122,-0.31182708328317754,0.34813980633854286
123,-1.085178808047428,0.6958066751374128
124,0.4280887154898943,-0.27852924985365135
125,0.9969787080698852,-0.14342717790121515
126,-1.00693760962189,0.10278005956051908
127,0.33352261134757805,-0.6097086253676379
128,-0.1823307478506095,-0.42068254956610535
129,0.10206442418702749,-0.021585078508171304
130,-0.16352120847978885,-1.2258269102570456
131,0.4442596802296564,-1.8011378145961459
132,0.6835179926386051,1.6261949591009819
133,-1.1161367663607522,0.9820164202867557
134,-0.7987277379273688,0.452222509959021
135,0.07531948618613783,0.5492035206198257
136,-1.6484316011309519,1.2989655243626153
137,0.7349636477125024,-0.4441153514817762
138,0.9161142139722399,-0.3052460664751905
139,0.13515121034206468,0.49297583778133797
140,0.030171331002675845,-0.8266327987365667
141,-1.488838624276928,1.312778419599573
142,0.7004892498077817,0.5021271231974505
143,0.527287674455474,-0.656488660821352
144,0.6959957813864364,0.18191202575553136
145,0.7170351395487465,-0.395404189171525
146,-0.16041183506243725,-0.27625848212705195
147,-0.005323051455134364,-0.021719154836511143
148,-1.2095405464546156,0.6740695340873849
149,-0.5254360368955492,0.6293686555705701
150,-0.25110576191156275,-0.7599785765347327
151,0.282120791857931,0.7117440060219291
152,0.655921817363079,-0.3081618495953733
153,2.009575952791737,-1.6783833930577263
154,0.38466685401640266,0.4213427233880538
155,0.7851157583946587,-1.564606646321776
156,-0.32641109476532176,-0.3712246179360507
157,-1.1584164409866227,1.038784115218088
158,0.02472960915465146,1.2124083497434817
159,0.4977780405242764,-0.25172363375390683
160,0.38059434825744576,-0.41985227005885795
161,0.7861284427221047,-0.12108572919626098
162,0.5010299412781415,-1.8449800687872149
163,-1.5588507540920598,2.059125331259183
